CHILC2,HHD9,LASTGIFT,AVGGIFT,RFA_2F,ODATEW_YR,ODATEW_MM,MINRDATE_YR,TARGET_D,TARGET_B
14,4,10.0,12.08153846,1,88,1,89,0.0,0
22,3,50.0,23.75,1,91,1,91,60.0,1
21,22,6.0,11.0,2,88,1,88,0.0,0
14,3,15.0,15.0,1,96,1,96,0.0,0
15,10,21.0,17.0,1,92,1,93,0.0,0
15,3,25.0,9.666666667,1,91,1,92,0.0,0
17,4,20.0,9.666666667,2,94,1,94,0.0,0
16,10,12.0,7.727272727,3,90,1,91,0.0,0
0,0,10.0,9.761904762,1,86,1,90,0.0,0
12,6,15.0,13.25,1,92,1,92,15.0,1
14,13,10.0,10.0,1,88,1,88,0.0,0
17,14,10.0,5.25,2,90,1,93,10.0,1
10,4,12.0,12.90909091,1,86,1,95,0.0,0
13,3,10.0,11.0,2,95,1,95,0.0,0
33,0,15.0,15.0,1,96,1,95,0.0,0
17,7,21.0,17.0,2,95,1,95,0.0,0
12,5,10.0,6.733333333,2,89,1,90,0.0,0
18,4,21.0,14.06666667,1,88,1,91,0.0,0
21,5,20.0,14.0,1,92,1,92,0.0,0
15,6,13.0,9.95,3,90,1,92,0.0,0
14,6,13.0,8.239130435,3,86,1,90,0.0,0
17,10,150.0,42.53333333,2,90,1,90,0.0,0
6,7,21.0,16.6,1,94,1,94,0.0,0
16,16,10.0,8.636363636,4,94,1,95,0.0,0
20,4,20.0,20.0,1,95,1,95,0.0,0
22,4,11.0,7.861764706,4,86,1,87,0.0,0
16,9,12.0,7.47368421,1,87,1,88,0.0,0
18,5,15.0,13.0,1,87,1,92,0.0,0
14,3,17.0,12.41025641,4,90,1,90,0.0,0
18,6,10.0,7.705882353,2,90,1,94,0.0,0
13,4,10.0,13.0,4,95,1,96,0.0,0
17,4,10.0,6.958333333,1,86,1,91,0.0,0
14,5,15.0,13.2,3,94,1,93,0.0,0
14,12,15.0,15.0,2,96,1,96,0.0,0
20,7,15.0,9.0,1,90,1,91,0.0,0
0,0,15.0,10.33333333,1,92,1,92,0.0,0
13,7,25.0,15.0,2,95,1,95,0.0,0
15,5,20.0,20.0,1,96,1,95,0.0,0
13,7,7.0,7.888888889,3,88,1,91,0.0,0
14,6,5.0,4.529411765,3,90,1,90,0.0,0
15,16,14.0,9.0625,2,90,1,91,10.0,1
12,13,10.0,9.583333333,1,86,1,89,0.0,0
19,3,15.0,9.142857143,1,86,1,87,0.0,0
19,3,15.0,4.961538462,1,87,1,94,0.0,0
14,5,20.0,17.13333333,2,89,1,89,0.0,0
19,3,25.0,22.5,1,94,1,94,0.0,0
18,7,17.0,15.42857143,2,94,1,93,0.0,0
19,4,20.0,18.33333333,2,94,1,94,0.0,0
13,2,15.0,15.0,2,95,1,94,23.0,1
9,1,20.0,10.66666667,2,95,1,95,0.0,0
14,3,17.0,16.33333333,2,95,1,94,0.0,0
0,0,10.0,7.5,2,88,1,88,0.0,0
15,2,10.0,8.0,4,95,1,95,10.0,1
17,11,3.0,5.727272727,3,90,1,96,6.0,1
17,8,15.0,12.5,2,96,1,95,0.0,0
16,6,5.0,4.088235294,3,86,1,93,0.0,0
17,4,10.0,6.75,3,92,1,92,0.0,0
18,5,15.0,13.75,1,88,1,88,0.0,0
13,5,15.0,10.5,2,89,1,89,0.0,0
18,7,35.0,18.55555556,1,86,1,86,0.0,0
14,8,10.0,12.625,2,91,1,91,0.0,0
20,7,5.0,5.32,4,86,1,89,0.0,0
14,6,10.0,7.3,3,91,1,95,0.0,0
0,0,10.0,6.75,1,86,1,89,0.0,0
16,4,7.0,4.833333333,4,95,1,95,0.0,0
18,16,15.0,11.0,1,95,1,95,0.0,0
19,7,10.0,8.153846154,1,87,1,88,0.0,0
15,1,10.0,10.15789474,2,86,1,88,0.0,0
16,5,25.0,25.0,1,96,1,96,0.0,0
15,4,10.0,8.705882353,3,86,1,86,0.0,0
21,5,15.0,15.0,1,96,1,95,0.0,0
10,4,10.0,9.0,3,94,1,93,0.0,0
15,7,20.0,16.5,1,95,1,94,0.0,0
18,3,20.0,16.66666667,2,95,1,94,0.0,0
16,5,25.0,13.33333333,1,88,1,88,0.0,0
14,7,20.0,20.0,1,96,1,96,0.0,0
19,17,14.0,9.2,3,92,1,92,0.0,0
15,0,25.0,8.0,2,92,1,92,0.0,0
20,2,15.0,8.6,1,94,1,93,0.0,0
18,5,15.0,14.92592593,1,86,1,91,0.0,0
13,9,20.0,15.0,1,95,1,94,0.0,0
18,11,20.0,16.0,1,95,1,94,0.0,0
17,4,15.0,10.07142857,2,86,1,88,0.0,0
19,11,15.0,10.44444444,1,93,1,93,0.0,0
17,14,25.0,13.36363636,1,86,1,89,0.0,0
15,8,10.0,13.5,3,95,1,96,0.0,0
14,8,20.0,14.0,1,91,1,91,0.0,0
26,7,25.0,25.0,1,96,1,96,0.0,0
15,18,25.0,17.5,1,95,1,95,0.0,0
22,7,30.0,15.0,1,88,1,88,0.0,0
13,3,32.0,24.6,2,95,1,94,0.0,0
15,4,50.0,18.25,3,95,1,94,0.0,0
14,16,15.0,12.5,1,94,1,94,0.0,0
21,11,17.0,14.33333333,1,91,1,91,10.0,1
16,6,25.0,18.0,2,91,1,95,0.0,0
15,6,17.0,12.0,4,90,1,90,0.0,0
11,5,14.0,10.15789474,1,86,1,90,0.0,0
16,5,12.0,8.871333333,2,87,1,89,0.0,0
17,5,6.0,6.47368421,4,92,1,92,0.0,0
17,2,6.0,5.466666667,3,88,1,88,0.0,0
16,12,25.0,25.0,1,96,1,96,0.0,0
21,4,13.0,9.625,4,86,1,87,0.0,0
19,4,25.0,12.875,1,86,1,88,15.0,1
15,10,20.0,13.0,2,91,1,93,20.0,1
13,6,75.0,71.75,1,86,1,87,0.0,0
13,17,17.0,10.75,2,88,1,92,0.0,0
11,6,18.0,11.75,1,90,1,90,0.0,0
20,12,15.0,10.0,1,94,1,93,0.0,0
14,16,25.0,25.0,1,95,1,96,0.0,0
5,9,20.0,9.25,1,88,1,88,0.0,0
18,11,25.0,12.52941177,4,91,1,92,0.0,0
16,8,100.0,100.3571429,2,92,1,92,0.0,0
12,3,15.0,10.33333333,2,95,1,94,0.0,0
19,12,16.0,9.25,1,92,1,92,0.0,0
17,3,17.0,5.636363636,1,86,1,94,0.0,0
16,3,3.0,3.655172414,4,88,1,95,3.0,1
16,6,25.0,16.33333333,1,91,1,91,0.0,0
16,7,15.0,15.0,1,96,1,96,0.0,0
17,5,5.0,10.0,2,90,1,95,0.0,0
21,8,7.0,4.344827586,4,86,1,90,11.0,1
20,9,5.0,3.205128205,3,87,1,93,0.0,0
15,16,12.0,8.705882353,2,88,1,92,0.0,0
17,7,10.0,10.0,3,96,1,96,0.0,0
16,13,13.0,10.0,3,95,1,94,0.0,0
14,3,21.0,13.0,2,96,1,95,0.0,0
21,26,25.0,20.0,2,95,1,94,25.0,1
0,0,25.0,20.0,2,95,1,95,0.0,0
14,14,25.0,30.16666667,4,95,1,96,0.0,0
14,3,10.0,5.727272727,1,86,1,88,0.0,0
14,4,10.0,5.785714286,2,90,1,93,0.0,0
22,6,10.0,10.0,3,91,1,96,0.0,0
15,9,6.0,7.0,3,94,1,94,0.0,0
16,2,10.0,8.5,3,87,1,88,0.0,0
13,5,25.0,13.16666667,1,91,1,91,0.0,0
19,8,20.0,13.0,1,92,1,92,0.0,0
13,6,15.0,12.8,2,91,1,94,0.0,0
9,5,10.0,10.4,3,95,1,95,0.0,0
11,3,6.0,9.696969697,3,91,1,92,0.0,0
15,6,13.0,12.5,3,95,1,94,0.0,0
15,5,5.0,4.875,4,86,1,94,0.0,0
16,8,16.0,11.93103448,1,86,1,91,0.0,0
14,2,20.0,7.6,1,93,1,93,0.0,0
14,4,20.0,11.5,1,89,1,91,0.0,0
19,8,15.0,15.0,1,96,1,96,0.0,0
16,3,20.0,20.0,1,92,1,95,0.0,0
19,4,15.0,12.57692308,4,89,1,92,0.0,0
14,11,30.0,25.5,3,95,1,94,0.0,0
13,1,20.0,20.0,1,96,1,95,0.0,0
20,7,15.0,19.375,1,91,1,94,0.0,0
17,7,10.0,8.583333333,2,90,1,93,0.0,0
20,8,25.0,17.5,1,94,1,93,0.0,0
18,9,17.0,8.307692308,1,87,1,87,0.0,0
15,9,20.0,9.833333333,1,91,1,92,0.0,0
12,1,13.0,10.0,2,86,1,89,0.0,0
17,3,15.0,8.6,1,93,1,93,0.0,0
15,8,25.0,24.27272727,1,86,1,87,0.0,0
21,6,10.0,5.933333333,4,90,1,96,0.0,0
11,6,20.0,16.5,1,95,1,94,20.0,1
16,5,20.0,20.0,1,96,1,95,0.0,0
14,8,100.0,51.66666667,1,94,1,94,0.0,0
13,6,16.0,12.0,1,88,1,92,0.0,0
15,4,15.0,12.5,1,90,1,90,0.0,0
16,5,20.0,20.0,2,93,1,95,0.0,0
14,6,6.0,17.75,3,96,1,96,0.0,0
18,13,25.0,14.0,1,91,1,91,0.0,0
20,1,6.0,20.33333333,3,95,1,96,0.0,0
18,3,20.0,13.66666667,1,86,1,94,0.0,0
15,7,25.0,12.0,1,86,1,88,0.0,0
13,3,15.0,6.769230769,3,91,1,92,0.0,0
14,9,9.0,6.941176471,3,90,1,89,0.0,0
15,22,20.0,20.0,1,95,1,94,0.0,0
19,5,20.0,12.75,2,94,1,94,0.0,0
15,2,20.0,20.0,1,94,1,95,0.0,0
21,2,10.0,9.090909091,3,90,1,90,10.0,1
16,6,13.0,9.631578947,2,88,1,94,0.0,0
15,2,26.0,20.66666667,1,92,1,92,0.0,0
18,12,5.0,10.0,1,90,1,97,0.0,0
19,8,11.0,9.666666667,1,87,1,94,0.0,0
17,4,5.0,20.36363636,2,88,1,96,0.0,0
19,9,5.0,2.419354839,4,88,1,95,0.0,0
14,4,25.0,23.33333333,2,95,1,95,0.0,0
16,4,10.0,8.411764706,3,90,1,90,0.0,0
22,15,20.0,20.0,1,96,1,96,0.0,0
15,1,20.0,12.0,2,94,1,94,0.0,0
21,4,16.0,9.625,1,93,1,93,0.0,0
20,3,22.0,17.8,1,92,1,94,0.0,0
17,6,25.0,19.33333333,1,89,1,89,0.0,0
15,10,25.0,25.0,1,91,1,96,0.0,0
17,4,10.0,7.923076923,3,89,1,94,0.0,0
18,6,15.0,10.0,1,95,1,94,0.0,0
15,4,15.0,10.0,2,96,1,96,0.0,0
13,1,10.0,4.045454546,1,86,1,88,0.0,0
13,3,25.0,10.36363636,1,86,1,90,0.0,0
17,3,10.0,11.2,1,94,1,96,0.0,0
17,5,20.0,20.0,1,95,1,95,0.0,0
17,8,30.0,12.0,1,87,1,91,0.0,0
16,11,10.0,8.0,3,95,1,94,0.0,0
13,2,15.0,11.53,4,87,1,89,0.0,0
12,4,10.0,3.097560976,1,86,1,92,0.0,0
15,4,8.0,8.571428571,3,94,1,94,0.0,0
21,3,18.0,15.83333333,1,92,1,92,18.0,1
20,6,5.0,8.333333333,2,94,1,95,0.0,0
16,1,16.0,10.33333333,1,94,1,93,0.0,0
16,7,25.0,25.0,1,96,1,95,0.0,0
16,4,25.0,25.0,1,96,1,95,0.0,0
20,3,20.0,13.4,1,95,1,94,0.0,0
9,3,32.0,14.55555556,4,86,1,90,0.0,0
17,6,16.0,6.0,1,94,1,94,0.0,0
19,4,7.0,6.48,4,86,1,86,0.0,0
16,3,42.0,31.75,1,92,1,92,16.87,1
12,5,14.0,10.0,2,87,1,87,0.0,0
15,5,10.0,13.6,4,86,1,91,23.0,1
15,3,20.0,15.33333333,1,94,1,93,0.0,0
15,13,25.0,29.66666667,2,86,1,87,0.0,0
19,9,20.0,12.6,2,93,1,93,0.0,0
13,6,17.0,13.0,2,86,1,88,0.0,0
12,7,20.0,13.66666667,3,93,1,93,0.0,0
16,5,10.0,11.75,3,95,1,96,0.0,0
20,4,12.0,7.083333333,2,90,1,90,0.0,0
18,4,10.0,9.0,3,95,1,95,0.0,0
15,7,20.0,20.0,1,96,1,95,0.0,0
14,2,21.0,12.90909091,1,87,1,88,0.0,0
16,2,20.0,15.0,2,96,1,95,0.0,0
16,3,50.0,35.0,1,93,1,93,0.0,0
15,6,5.0,3.62962963,4,89,1,89,4.0,1
16,10,5.0,8.833333333,2,94,1,97,5.0,1
15,6,30.0,18.77419355,2,87,1,88,0.0,0
13,6,10.0,7.75,3,94,1,93,0.0,0
14,4,5.0,6.5,4,92,1,96,2.5,1
16,4,25.0,15.66666667,1,94,1,93,0.0,0
18,9,100.0,67.33333333,1,92,1,92,0.0,0
15,3,15.0,15.0,1,96,1,96,15.0,1
16,9,6.0,5.076923077,4,94,1,94,0.0,0
13,16,25.0,14.25,1,91,1,91,0.0,0
15,6,9.0,4.655172414,2,86,1,92,0.0,0
17,10,11.0,8.666666667,3,95,1,95,0.0,0
21,5,15.0,14.28571429,4,94,1,93,50.0,1
0,0,32.0,14.2,1,89,1,92,0.0,0
14,5,24.0,15.86206897,1,86,1,88,0.0,0
17,6,10.0,7.851851852,1,89,1,92,0.0,0
19,6,25.0,18.6,1,89,1,89,0.0,0
16,15,20.0,11.5,1,86,1,87,0.0,0
20,4,5.0,3.909090909,4,94,1,94,0.0,0
16,2,25.0,16.2,2,94,1,93,0.0,0
15,4,25.0,22.0,3,93,1,93,0.0,0
19,4,15.0,12.5,2,95,1,95,0.0,0
16,3,7.0,7.666666667,3,95,1,95,0.0,0
15,2,18.0,14.66666667,1,91,1,91,0.0,0
22,24,20.0,7.9375,1,87,1,87,0.0,0
19,7,16.0,13.0,1,95,1,95,0.0,0
15,4,25.0,27.5,1,95,1,95,10.7,1
17,8,4.0,3.761904762,3,91,1,93,0.0,0
17,5,5.0,6.75,4,87,1,96,0.0,0
17,4,30.0,30.0,1,96,1,96,0.0,0
17,6,9.0,6.076923077,3,88,1,88,0.0,0
15,7,10.0,8.333333333,3,96,1,95,0.0,0
16,6,7.0,4.804878049,3,86,1,93,0.0,0
17,4,15.0,14.57894737,2,88,1,89,0.0,0
16,1,25.0,18.66666667,1,92,1,92,0.0,0
16,7,10.0,7.470588235,1,86,1,88,0.0,0
6,11,7.0,5.428571429,3,86,1,92,0.0,0
20,8,20.0,19.0,2,88,1,89,0.0,0
14,3,15.0,12.09090909,1,92,1,92,0.0,0
17,5,6.0,5.40625,3,86,1,91,0.0,0
16,6,15.0,17.0,1,92,1,95,0.0,0
19,8,13.0,17.5,4,88,1,96,10.0,1
16,11,25.0,20.4,1,88,1,88,0.0,0
19,4,10.0,7.157894737,1,89,1,91,0.0,0
20,17,20.0,11.36363636,1,87,1,88,35.0,1
17,21,20.0,20.0,1,96,1,95,0.0,0
19,5,21.0,17.0,2,95,1,94,0.0,0
17,2,15.0,15.0,1,96,1,96,0.0,0
16,3,25.0,15.0,1,95,1,94,0.0,0
14,6,10.0,7.538461539,2,86,1,87,0.0,0
16,6,10.0,6.25,3,94,1,95,0.0,0
15,8,12.0,9.555555556,2,86,1,87,0.0,0
2,1,15.0,10.0,2,96,1,95,0.0,0
15,6,27.0,23.0,1,92,1,92,0.0,0
20,5,10.0,10.22222222,3,88,1,95,0.0,0
17,3,35.0,30.0,1,90,1,90,0.0,0
17,4,20.0,11.9,2,91,1,94,20.0,1
18,6,19.0,6.8,1,86,1,89,0.0,0
18,6,5.0,4.5,4,94,1,95,0.0,0
18,2,35.0,17.0,2,92,1,92,0.0,0
16,4,30.0,30.0,1,95,1,95,0.0,0
19,1,20.0,14.0,1,94,1,94,0.0,0
14,6,10.0,9.692307692,4,91,1,91,0.0,0
0,3,15.0,9.25,1,95,1,94,0.0,0
19,7,15.0,15.0,1,95,1,95,15.0,1
15,5,14.0,6.411764706,1,87,1,87,0.0,0
15,7,10.0,4.9375,2,88,1,94,0.0,0
18,14,15.0,10.0,2,95,1,94,0.0,0
22,3,5.0,6.533333333,3,86,1,87,0.0,0
16,4,25.0,25.0,1,96,1,95,0.0,0
17,3,45.0,45.0,1,96,1,95,0.0,0
15,21,12.0,10.84615385,2,86,1,87,0.0,0
17,3,25.0,5.1875,4,86,1,87,0.0,0
20,7,5.0,4.588235294,3,90,1,94,0.0,0
15,3,41.0,24.61538462,1,88,1,88,0.0,0
18,10,25.0,25.0,1,96,1,96,0.0,0
16,0,12.0,9.315789474,3,88,1,89,0.0,0
16,8,16.0,10.11111111,1,91,1,91,0.0,0
18,8,10.0,8.5,1,90,1,90,0.0,0
21,10,25.0,10.5,1,93,1,94,0.0,0
20,17,20.0,8.8,1,92,1,92,0.0,0
18,7,10.0,6.5,3,95,1,95,0.0,0
18,18,7.0,6.8,4,94,1,94,0.0,0
17,4,25.0,18.66666667,2,92,1,92,0.0,0
19,8,20.0,15.0,1,95,1,95,0.0,0
18,4,20.0,12.2,3,95,1,94,0.0,0
21,2,11.0,8.5,3,90,1,91,0.0,0
11,4,3.0,5.1,4,89,1,95,0.0,0
11,11,15.0,15.0,1,96,1,96,0.0,0
16,3,35.0,17.125,1,86,1,89,0.0,0
16,5,16.0,14.44444444,3,91,1,91,0.0,0
14,8,15.0,15.0,1,96,1,96,0.0,0
13,3,25.0,20.0,1,95,1,94,0.0,0
17,3,20.0,26.66666667,1,94,1,94,0.0,0
13,14,17.0,11.42857143,1,92,1,92,0.0,0
16,3,20.0,20.0,1,95,1,95,0.0,0
16,14,25.0,18.2,1,94,1,93,0.0,0
16,5,15.0,7.703703704,2,86,1,89,14.0,1
15,4,20.0,7.833333333,1,93,1,93,0.0,0
12,6,13.0,11.625,3,95,1,95,0.0,0
12,2,16.0,13.0,1,94,1,94,0.0,0
21,6,25.0,25.0,1,96,1,95,0.0,0
14,5,10.0,10.25,2,94,1,93,0.0,0
16,7,10.0,19.0,2,96,1,95,0.0,0
16,9,19.0,13.57142857,1,86,1,88,0.0,0
17,17,10.0,6.75,2,86,1,94,0.0,0
17,4,14.0,9.25,2,90,1,92,0.0,0
16,3,10.0,7.6,3,94,1,93,0.0,0
16,9,50.0,50.0,1,96,1,96,0.0,0
19,6,50.0,50.0,1,96,1,96,0.0,0
13,4,10.0,8.411764706,1,86,1,87,0.0,0
19,2,25.0,21.0,1,88,1,88,0.0,0
12,6,15.0,11.0,1,89,1,89,0.0,0
12,2,20.0,48.33333333,1,93,1,96,0.0,0
13,3,6.0,8.4,3,93,1,95,0.0,0
16,3,15.0,12.18518519,1,86,1,88,0.0,0
18,3,17.0,13.8,2,92,1,92,0.0,0
14,8,12.0,12.61538462,2,90,1,90,0.0,0
18,4,20.0,16.875,1,89,1,90,0.0,0
19,7,11.0,11.38888889,3,91,1,91,0.0,0
15,4,15.0,12.5,2,96,1,95,0.0,0
16,8,10.0,6.543478261,3,86,1,89,0.0,0
15,4,15.0,9.0,1,94,1,94,0.0,0
18,7,20.0,10.25,1,92,1,92,0.0,0
16,10,25.0,17.5,2,96,1,96,0.0,0
15,1,20.0,13.48387097,1,86,1,87,0.0,0
18,8,15.0,11.6,3,94,1,93,0.0,0
20,3,21.0,13.28571429,1,91,1,91,0.0,0
19,11,10.0,14.5,1,91,1,91,0.0,0
22,6,25.0,22.5,1,95,1,95,0.0,0
10,5,15.0,9.25,1,88,1,88,0.0,0
16,3,10.0,8.210526316,3,86,1,91,0.0,0
15,7,10.0,5.0,2,86,1,89,0.0,0
10,2,10.0,7.733333333,1,88,1,88,0.0,0
17,4,10.0,10.61538462,3,88,1,88,0.0,0
8,3,15.0,7.791666667,3,88,1,89,0.0,0
14,3,15.0,10.14285714,1,90,1,91,0.0,0
12,5,25.0,14.0,1,94,1,93,0.0,0
20,9,15.0,8.454545455,2,92,1,94,0.0,0
17,2,8.0,7.347826087,4,89,1,89,0.0,0
19,4,25.0,25.0,1,96,1,96,0.0,0
15,8,11.0,6.909090909,1,87,1,89,0.0,0
16,12,30.0,21.11111111,1,88,1,89,0.0,0
17,6,25.0,8.0,1,87,1,92,0.0,0
18,5,15.0,10.5,1,92,1,92,0.0,0
16,6,10.0,8.25,3,95,1,94,0.0,0
15,6,15.0,15.0,1,96,1,95,0.0,0
19,3,10.0,7.5,2,86,1,88,0.0,0
16,3,10.0,11.0,2,92,1,92,0.0,0
8,11,20.0,17.5,1,94,1,94,0.0,0
15,5,16.0,10.125,1,90,1,90,0.0,0
16,1,60.0,55.0,1,95,1,94,0.0,0
14,4,20.0,10.84375,3,86,1,92,0.0,0
18,3,15.0,15.0,3,95,1,94,0.0,0
21,8,7.0,3.647058824,2,86,1,92,0.0,0
17,2,15.0,15.0,1,96,1,96,0.0,0
16,3,38.0,16.33333333,1,94,1,94,0.0,0
13,7,25.0,20.0,1,94,1,93,0.0,0
15,5,15.0,15.0,1,96,1,95,0.0,0
18,6,10.0,10.16666667,3,95,1,94,0.0,0
22,14,10.0,7.0,3,93,1,93,0.0,0
16,6,19.0,16.23076923,1,89,1,89,0.0,0
15,9,3.0,5.5,4,94,1,97,0.0,0
15,4,10.0,10.0625,2,92,1,92,10.0,1
18,9,15.0,12.33333333,1,94,1,94,0.0,0
19,3,6.0,6.615384615,4,92,1,92,0.0,0
17,6,15.0,12.38461539,1,86,1,88,0.0,0
14,5,20.0,20.0,1,95,1,95,0.0,0
15,3,20.0,13.22222222,1,96,1,93,0.0,0
13,2,15.0,15.6,1,91,1,91,0.0,0
12,19,15.0,9.0,1,93,1,93,0.0,0
17,3,20.0,20.0,1,96,1,96,0.0,0
18,10,26.0,17.875,1,91,1,91,0.0,0
20,2,25.0,25.0,1,96,1,95,0.0,0
25,4,20.0,12.5,1,95,1,95,0.0,0
17,9,7.0,7.125,4,94,1,94,0.0,0
20,8,21.0,14.25,1,94,1,93,0.0,0
18,12,25.0,17.5,1,95,1,95,0.0,0
16,8,15.75,9.729166667,3,86,1,92,21.0,1
12,3,20.0,12.09090909,3,88,1,88,0.0,0
18,6,20.0,20.0,1,96,1,96,0.0,0
16,2,3.0,3.4,4,86,1,90,0.0,0
19,3,13.0,8.533333333,2,86,1,89,13.0,1
16,1,30.0,19.3,1,86,1,91,0.0,0
18,10,10.0,11.9,2,90,1,94,0.0,0
18,10,20.0,16.36363636,1,86,1,88,0.0,0
16,9,6.0,3.166666667,4,91,1,92,0.0,0
16,9,10.0,4.291666667,1,86,1,89,0.0,0
18,22,10.0,6.75,3,91,1,91,0.0,0
17,2,15.0,12.0,1,90,1,91,0.0,0
18,2,20.0,20.0,1,96,1,95,0.0,0
12,4,15.0,13.33333333,1,93,1,93,0.0,0
16,3,15.0,7.75,1,95,1,95,0.0,0
20,2,20.0,32.14285714,1,89,1,95,0.0,0
20,4,20.0,14.07142857,3,88,1,92,0.0,0
13,4,20.0,20.0,1,96,1,95,0.0,0
16,6,100.0,100.0,1,96,1,96,0.0,0
15,7,18.0,8.25,1,94,1,94,0.0,0
24,9,15.0,13.33333333,2,94,1,94,0.0,0
18,3,15.0,12.5,1,95,1,95,0.0,0
20,6,20.0,16.66666667,1,93,1,93,0.0,0
14,3,13.0,8.75,4,90,1,92,0.0,0
22,24,15.0,12.5,2,94,1,93,0.0,0
18,5,20.0,20.0,1,96,1,96,0.0,0
14,8,10.0,8.333333333,3,96,1,95,0.0,0
11,20,19.0,10.2,1,88,1,88,0.0,0
18,7,10.0,8.294117647,2,88,1,89,10.0,1
0,0,20.0,20.0,1,96,1,96,0.0,0
15,3,5.0,6.34,4,88,1,90,17.0,1
16,4,8.0,4.363636364,4,90,1,91,0.0,0
17,6,15.0,11.0,1,92,1,92,0.0,0
19,3,30.0,23.57142857,2,88,1,88,0.0,0
12,7,20.0,10.14285714,1,91,1,91,0.0,0
15,6,5.0,6.0,4,86,1,92,0.0,0
15,10,5.0,4.238095238,3,86,1,90,0.0,0
20,8,25.0,17.5,2,94,1,94,0.0,0
11,5,20.0,10.8,1,89,1,90,0.0,0
12,5,17.0,9.142857143,1,86,1,90,0.0,0
15,9,38.0,25.0,2,92,1,92,0.0,0
16,12,15.0,10.0,2,86,1,87,0.0,0
16,10,3.0,4.555555556,4,92,1,96,0.0,0
15,3,8.0,4.846153846,3,92,1,94,0.0,0
18,11,12.0,11.0,3,95,1,94,0.0,0
13,2,15.0,15.0,1,95,1,95,0.0,0
12,2,15.0,9.285714286,1,89,1,91,0.0,0
14,3,10.0,12.0,4,95,1,96,0.0,0
13,23,15.0,15.0,1,95,1,95,0.0,0
16,6,25.0,11.125,1,90,1,90,0.0,0
17,5,15.0,13.0,1,92,1,92,0.0,0
17,29,20.0,20.0,1,96,1,95,0.0,0
22,4,20.0,17.30769231,2,88,1,89,0.0,0
23,4,50.0,31.875,1,92,1,93,0.0,0
20,4,10.0,9.75,1,90,1,90,0.0,0
20,8,20.0,20.0,1,96,1,95,0.0,0
16,4,4.0,12.70818182,4,91,1,91,0.0,0
17,12,5.0,4.8,4,93,1,93,0.0,0
19,3,20.0,20.0,1,92,1,95,0.0,0
23,4,29.0,21.36363636,1,90,1,91,0.0,0
18,6,15.0,9.428571429,1,89,1,91,0.0,0
14,4,20.0,15.0,2,95,1,95,0.0,0
16,6,14.0,8.0,1,86,1,86,10.0,1
12,4,14.0,10.38461539,1,87,1,87,0.0,0
21,8,10.0,8.333333333,3,95,1,95,0.0,0
18,3,10.0,9.333333333,4,86,1,86,0.0,0
17,7,15.0,6.647058824,2,88,1,88,0.0,0
16,5,15.0,15.0,1,94,1,95,0.0,0
19,9,20.0,14.0,1,95,1,94,0.0,0
15,2,10.0,6.631578947,2,86,1,88,0.0,0
13,7,20.0,7.8,1,91,1,93,0.0,0
12,5,12.0,11.0,1,86,1,87,0.0,0
19,6,17.0,14.42857143,1,90,1,90,0.0,0
15,5,15.0,15.0,1,96,1,96,0.0,0
17,5,20.0,8.166666667,2,90,1,94,0.0,0
15,6,16.0,10.15789474,4,86,1,89,0.0,0
12,3,50.0,27.0,2,94,1,93,0.0,0
17,5,20.0,11.25,1,94,1,93,0.0,0
16,6,10.0,8.125,3,94,1,93,0.0,0
18,17,15.0,18.0,2,95,1,96,0.0,0
19,7,25.0,25.0,1,96,1,96,0.0,0
14,3,15.0,8.0,1,92,1,93,0.0,0
19,5,4.0,3.648648649,4,86,1,91,0.0,0
13,8,20.0,20.0,1,95,1,95,0.0,0
13,5,12.0,9.857142857,3,94,1,93,15.0,1
26,3,25.0,25.0,1,95,1,95,0.0,0
16,8,10.0,6.545454545,4,94,1,95,0.0,0
8,4,15.0,12.5,1,95,1,94,0.0,0
14,3,15.0,13.46153846,3,90,1,95,10.0,1
17,3,45.0,31.66666667,1,91,1,92,0.0,0
21,26,15.0,13.75,3,95,1,95,0.0,0
13,2,10.0,8.5,3,94,1,94,0.0,0
14,11,16.0,13.33333333,1,94,1,94,0.0,0
17,6,10.0,9.3125,2,87,1,89,0.0,0
22,8,20.0,10.5,1,86,1,90,0.0,0
13,6,15.0,15.0,1,96,1,96,0.0,0
16,3,20.0,14.0,1,94,1,93,0.0,0
17,5,25.0,11.75,1,86,1,91,0.0,0
20,18,25.0,15.85714286,3,92,1,92,0.0,0
16,4,15.0,7.5,1,86,1,86,0.0,0
15,2,10.0,9.454545455,2,92,1,93,0.0,0
15,7,15.0,21.66666667,1,91,1,96,0.0,0
20,7,15.0,8.611111111,1,92,1,92,0.0,0
14,6,25.0,18.0,1,95,1,94,0.0,0
14,5,20.0,13.0,1,86,1,89,0.0,0
14,5,14.0,8.454545455,1,86,1,87,0.0,0
12,4,20.0,20.0,1,95,1,95,0.0,0
17,4,10.0,6.6875,2,89,1,90,0.0,0
17,3,25.0,17.5,2,95,1,95,0.0,0
16,4,20.0,9.444444444,1,88,1,88,10.0,1
19,7,10.0,9.765,4,94,1,95,0.0,0
14,5,25.0,12.5,1,89,1,93,0.0,0
18,27,13.0,7.357142857,1,87,1,89,0.0,0
19,4,15.0,10.66666667,3,94,1,93,0.0,0
15,3,25.0,22.33333333,1,94,1,94,0.0,0
13,1,102.0,81.75,2,94,1,93,0.0,0
15,6,25.0,16.25,1,91,1,92,0.0,0
